bath,balcony,price,total_sqft_int,bhk,location_Bhaktapur,location_Kathmandu,location_Lalitpur,availability_Apr,availability_Aug,availability_Dec,availability_Feb,availability_Jan,availability_Jul,availability_Jun,availability_May,availability_Nov,availability_Oct,availability_Ready To Move,availability_Sep,availability_This Month
2.0,2,116.8,1255,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,267.2,1875,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,211.2,1450,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,176.0,1620,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,240.0,1750,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,140.0,1352,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,144.0,1470,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2,40.0,750,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,144.8,1708,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2,368.0,3067,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1,116.8,1268,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,140.8,1500,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,75.2,630,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,1,228.8,1500,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3,176.0,1875,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,0,128.0,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,200.0,1592,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2,176.0,1470,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,270.4,2225,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,400.0,3245,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,96.0,1155,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,0,320.0,3000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,102.4,900,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,184.0,1655,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,3,232.0,1726,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,91.2,1025,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,128.0,1310,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,2,112.0,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,216.0,1995,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,219.2,2040,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,88.0,1060,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,185.6,1752,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,67.04,790,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,2,84.8,1000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,168.0,1583,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,104.0,1100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,144.0,1567,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,136.0,1635,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,336.0,3400,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,0,320.0,3035,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,121.344,1185,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,2,384.0,2650,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,126.4,1216,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2,163.2,1804,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,2,256.0,2160,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,132.8,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,176.0,1452,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,241.6,2357,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,168.0,1170,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,115.2,1200,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2,124.8,1550,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,124.8,1400,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,179.2,1680,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,124.8,1100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,136.0,1352,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,304.0,2200,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,97.6,1168,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1,120.0,1205,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2,160.0,1195,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,2,256.0,2400,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,153.6,1603,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,115.2,1350,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,152.0,1573,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,3,119.552,1465,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2,400.0,2526,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1,240.0,1550,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,120.0,1150,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,118.4,1200,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,137.648,1229,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,48.144,700,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,1,147.2,1365,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,168.0,1776,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,288.0,2319,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,120.0,1470,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,200.0,1590,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,108.8,1170,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,190.4,1325,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,80.0,945,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,100.8,920,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,120.0,1370,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,147.2,1756,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,1,124.8,1311,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,88.0,1055,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,155.2,1700,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,150.184,1352,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,3,256.0,1900,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,131.2,1299,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,120.0,1157,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,2,184.0,1929,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,128.0,1124,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,87.344,1012,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,3,400.0,4500,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,120.0,1118,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,120.0,1145,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,81.008,823,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,112.0,1100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,153.344,1843,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,312.0,2200,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,104.0,1180,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,152.0,1728,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,155.2,1500,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,153.6,1525,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,164.8,1562,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,132.0,1555,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,184.0,1610,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,196.8,1420,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,196.8,1900,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,112.0,1300,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,0,400.0,3000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,0,142.4,1476,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,55.648,606,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.0,1,204.8,2321,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,3,144.0,1725,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,100.8,1186,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,1,136.0,1230,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,0,88.0,900,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,106.0,1250,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,86.4,660,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,3,272.0,2167,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,176.0,1850,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,111.76,1270,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,56.0,730,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,160.0,1290,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,296.0,2401,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,144.0,1200,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,88.0,1043,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,240.0,2500,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,240.0,1800,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,107.808,1225,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1,160.0,1452,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,2,116.8,1365,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,176.0,1575,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,166.4,1418,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,147.2,1610,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,122.96,1366,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,152.0,1685,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,153.872,1346,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2,224.0,1850,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,198.4,1700,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,1,110.4,1248,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,2,376.0,2400,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,40.0,525,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,180.8,1703,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,96.0,989,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,120.0,1260,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,200.0,1500,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,272.0,2180,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,216.0,1818,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,1,451.2,3596,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,112.0,1295,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,99.2,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,480.0,3500,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,116.8,1178,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,88.0,918,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,146.944,1563,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,3,824.0,5600,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,200.0,1445,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,96.0,794,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3,552.0,4051,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,84.8,1351,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,160.0,1777,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,256.0,1991,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,96.0,1075,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,87.2,1025,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2,217.6,2265,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.0,1,159.024,1420,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,88.0,1069,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,110.4,1305,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.0,1,440.0,3640,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,172.8,1693,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,126.4,1255,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,144.0,1700,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,288.0,1875,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,124.0,1150,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,96.0,1058,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,48.0,900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,240.0,1672,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,112.0,1200,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.0,2,208.0,1468,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,168.0,1224,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,108.8,1350,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,232.0,1480,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,320.0,2600,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,2,122.08,1517,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,1,96.0,1100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,192.0,1500,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,176.0,1745,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,73.728,665,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,1,134.192,1355,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.0,1,416.0,3385,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.0,2,120.0,1370,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,116.8,1460,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,124.8,1230,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1,96.0,1000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,196.8,1639,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,116.8,1218,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,41.6,525,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,144.0,1372,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,209.6,1950,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,2,115.2,1430,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,193.6,1451,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.0,3,368.0,3016,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,58.96,673,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,150.4,1785,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,128.0,1500,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,400.0,3300,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,192.0,1480,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,184.0,1570,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,79.16,717,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,118.4,1174,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,88.0,850,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,251.2,2024,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,184.0,1440,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,2,58.4,705,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,64.0,685,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1,65.6,1260,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,142.4,1335,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,1,352.0,3600,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,127.2,1495,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,176.0,1512,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,0,432.0,3259,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,108.8,1127,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,166.4,1397,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.0,2,145.92,1689,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,136.0,1310,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,97.92,1125,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,99.2,660,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,67.2,596,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,112.0,1405,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,240.0,1850,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,90.784,1051,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,1,67.2,910,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,121.552,1447,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1,35.984,532,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,81.6,984,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,145.6,1845,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,0,400.0,3227,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,126.4,1545,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,392.0,3500,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,21.6,350,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,144.0,1525,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,64.0,769,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,168.0,1571,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,216.0,1590,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,224.0,2238,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,2,456.0,2900,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,2,120.0,1175,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,92.208,1055,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,147.2,1320,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,1,256.0,2400,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,248.0,2113,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,416.0,3262,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,144.0,1150,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.0,1,265.6,4500,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,136.0,1299,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,0,128.0,1625,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1,96.0,1159,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,126.4,1197,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3,305.6,2690,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,224.0,1937,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,216.0,1720,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,280.0,2080,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,139.2,1500,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,155.2,1566,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,2,256.0,2830,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1,112.0,900,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,208.0,1392,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,2,115.2,1050,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,134.192,1355,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,1,560.0,4355,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,179.2,1690,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,64.0,605,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.0,1,360.0,2400,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,123.2,1530,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,2,368.0,2483,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,128.0,1255,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3,276.8,2425,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,232.0,1900,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,120.0,1280,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,160.0,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,131.2,1265,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,110.4,1280,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,156.8,1850,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,296.0,2000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,240.0,2360,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,123.6,1030,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,76.8,929,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,184.0,1485,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,192.0,1407,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,155.2,1482,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,1,158.176,1163,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,224.0,1570,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,148.8,1575,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.0,2,200.0,1965,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,144.0,1788,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
